"game_id","league","period","event_num","clock","description","locX","locY","opt1","opt2","event_action_type","event_type","team_id","offense_team_id","player1_id","player2_id","player3_id","home_score","away_score","order"
"0042100303","NBA",1,2,"12:00","Start Period",0,-80,0,0,0,12,0,0,0,NA,NA,0,0,20000
"0042100303","NBA",1,4,"11:57","Jump Ball Horford vs Adebayo (Theis gains possession)",0,-80,0,0,0,10,1610612738,1610612738,201143,1628464,1628389,0,0,60000
"0042100303","NBA",1,7,"11:36","[BOS] Tatum Driving Floating Jump Shot: Missed",50,44,2,0,101,2,1610612738,1610612738,1628369,NA,NA,0,0,70000
"0042100303","NBA",1,8,"11:33","[MIA] Lowry Rebound (Off:0 Def:1)",50,44,0,0,0,4,1610612748,1610612738,200768,NA,NA,0,0,80000
"0042100303","NBA",1,9,"11:29","[MIA 3-0] Strus 3pt Shot: Made (3 PTS) Assist: Lowry (1 AST)",135,219,3,1,2,1,1610612748,1610612748,1629622,200768,NA,0,3,90000
"0042100303","NBA",1,11,"11:12","[BOS] Theis Turnover : Bad Pass (1 TO) Steal:Lowry (1 ST)",-51,166,1,0,1,5,1610612738,1610612738,1628464,NA,200768,0,3,110000
"0042100303","NBA",1,13,"11:00","[MIA] Lowry Turnover : Out of Bounds - Bad Pass Turnover (1 TO)",109,239,0,0,45,5,1610612748,1610612748,200768,NA,NA,0,3,130000
"0042100303","NBA",1,14,"10:43","[BOS] Brown 3pt Shot: Missed",2,295,3,0,80,2,1610612738,1610612738,1627759,NA,NA,0,3,140000
"0042100303","NBA",1,15,"10:41","[MIA] Butler Rebound (Off:0 Def:1)",2,295,0,0,0,4,1610612748,1610612738,202710,NA,NA,0,3,150000
"0042100303","NBA",1,16,"10:34","[MIA 5-0] Adebayo Driving Layup Shot: Made (2 PTS)",-50,40,2,1,6,1,1610612748,1610612748,1628389,NA,NA,0,5,160000
"0042100303","NBA",1,17,"10:08","[BOS 2-5] Brown Fadeaway Jump Shot: Made (2 PTS)",1,166,2,0,63,1,1610612738,1610612738,1627759,NA,NA,2,5,170000
"0042100303","NBA",1,18,"09:41","[MIA 8-2] Tucker 3pt Shot: Made (3 PTS) Assist: Butler (1 AST)",-227,70,3,0,1,1,1610612748,1610612748,200782,202710,NA,2,8,180000
"0042100303","NBA",1,20,"09:22","[BOS 4-8] Horford Driving Layup Shot: Made (2 PTS) Assist: Theis (1 AST)",10,16,2,0,6,1,1610612738,1610612738,201143,1628464,NA,4,8,200000
"0042100303","NBA",1,22,"09:18","[MIA 10-4] Butler Cutting Layup Shot: Made (2 PTS) Assist: Lowry (2 AST)",21,21,2,0,98,1,1610612748,1610612748,202710,200768,NA,4,10,220000
"0042100303","NBA",1,24,"09:18","[BOS] Brown Foul: Shooting (1 PF) (1 FTA) (J Capers)",21,12,0,0,2,6,1610612738,1610612748,1627759,NA,202710,4,10,240000
