"game_id","league","period","event_num","clock","description","locX","locY","opt1","opt2","event_action_type","event_type","team_id","offense_team_id","player1_id","player2_id","player3_id","home_score","away_score","order"
"0042100402","NBA",1,2,"12:00","Start Period",0,-80,0,0,0,12,0,0,0,NA,NA,0,0,20000
"0042100402","NBA",1,4,"11:57","Jump Ball Looney vs Looney (Smart gains possession)",0,-80,0,0,0,10,1610612738,1610612738,1626172,203935,1626172,0,0,60000
"0042100402","NBA",1,7,"11:47","Jump Ball Green vs Green (Williams III gains possession)",0,-80,0,0,0,10,1610612738,1610612738,203110,1629057,203110,0,0,90000
"0042100402","NBA",1,10,"11:36","[BOS] Smart Turnover : Out of Bounds - Bad Pass Turnover (1 TO)",-169,-18,0,0,45,5,1610612738,1610612738,203935,NA,NA,0,0,100000
"0042100402","NBA",1,11,"11:25","[GSW 3-0] Wiggins 3pt Shot: Made (3 PTS) Assist: Looney (1 AST)",-54,239,3,0,79,1,1610612744,1610612744,203952,1626172,NA,3,0,110000
"0042100402","NBA",1,13,"11:16","[BOS 3-3] Brown 3pt Shot: Made (3 PTS)",-186,200,3,1,1,1,1610612738,1610612738,1627759,NA,NA,3,3,130000
"0042100402","NBA",1,14,"11:11","[GSW] Curry Turnover : Bad Pass (1 TO) Steal:Tatum (1 ST)",81,553,1,0,1,5,1610612744,1610612744,201939,NA,1628369,3,3,140000
"0042100402","NBA",1,16,"11:10","[GSW] Looney Foul: Personal Take (1 PF) (J Tiven)",44,489,0,0,28,6,1610612744,1610612738,1626172,NA,1628369,3,3,160000
"0042100402","NBA",1,18,"10:57","[BOS 5-3] Smart Driving Layup Shot: Made (2 PTS) Assist: Tatum (1 AST)",-37,92,2,0,6,1,1610612738,1610612738,203935,1628369,NA,3,5,180000
"0042100402","NBA",1,20,"10:46","[GSW] Thompson 3pt Shot: Missed",6,262,3,1,1,2,1610612744,1610612744,202691,NA,NA,3,5,200000
"0042100402","NBA",1,21,"10:44","[BOS] Williams III Rebound (Off:0 Def:1)",6,262,0,0,0,4,1610612738,1610612744,1629057,NA,NA,3,5,210000
"0042100402","NBA",1,22,"10:39","[BOS 8-3] Brown 3pt Shot: Made (6 PTS) Assist: Tatum (2 AST)",-189,176,3,1,103,1,1610612738,1610612738,1627759,1628369,NA,3,8,220000
"0042100402","NBA",1,24,"10:25","[GSW 5-8] Looney Dunk Shot: Made (2 PTS) Assist: Wiggins (1 AST)",22,23,2,0,7,1,1610612744,1610612744,1626172,203952,NA,5,8,240000
"0042100402","NBA",1,26,"10:09","[BOS 10-5] Tatum Driving Finger Roll Layup Shot: Made (2 PTS)",23,24,2,0,75,1,1610612738,1610612738,1628369,NA,NA,5,10,260000
"0042100402","NBA",1,27,"09:51","[GSW] Thompson Turnover : Out of Bounds - Bad Pass Turnover (1 TO)",-4,57,0,0,45,5,1610612744,1610612744,202691,NA,NA,5,10,270000
"0042100402","NBA",1,28,"09:36","[BOS 12-5] Brown Driving Layup Shot: Made (8 PTS) Assist: Smart (1 AST)",44,50,2,0,6,1,1610612738,1610612738,1627759,203935,NA,5,12,280000
"0042100402","NBA",1,30,"09:36","[GSW] Wiggins Foul: Shooting (1 PF) (1 FTA) (T Brothers)",36,41,0,0,2,6,1610612744,1610612738,203952,NA,1627759,5,12,300000
"0042100402","NBA",1,32,"09:36","[BOS 13-5] Brown Free Throw 1 of 1 (9 PTS)",0,-80,1,0,10,3,1610612738,1610612738,1627759,NA,NA,5,13,320000
"0042100402","NBA",1,33,"09:23","[GSW] Curry Driving Finger Roll Layup Shot: Missed",11,81,2,0,75,2,1610612744,1610612744,201939,NA,1629057,5,13,330000
"0042100402","NBA",1,34,"09:20","[BOS] Williams III Rebound (Off:0 Def:2)",11,81,0,0,0,4,1610612738,1610612744,1629057,NA,NA,5,13,340000
"0042100402","NBA",1,35,"09:18","[BOS] Tatum 3pt Shot: Missed",108,231,3,1,103,2,1610612738,1610612738,1628369,NA,NA,5,13,350000
"0042100402","NBA",1,36,"09:17","[GSW] Team Rebound",108,231,0,0,0,4,1610612744,1610612738,0,NA,NA,5,13,360000
"0042100402","NBA",1,37,"09:17","Stoppage: Out-of-Bounds",0,-80,0,0,3,20,0,1610612744,0,NA,NA,5,13,370000
"0042100402","NBA",1,38,"09:05","[GSW] Wiggins Driving Layup Shot: Missed",-31,8,2,0,6,2,1610612744,1610612744,203952,NA,201143,5,13,380000
