"game_id","league","period","event_num","clock","description","locX","locY","opt1","opt2","event_action_type","event_type","team_id","offense_team_id","player1_id","player2_id","player3_id","home_score","away_score","order"
"0042100403","NBA",1,2,"12:00","Start Period",0,-80,0,0,0,12,0,0,0,NA,NA,0,0,20000
"0042100403","NBA",1,4,"11:57","Jump Ball Looney vs Williams III (Green gains possession)",0,-80,0,0,0,10,1610612744,1610612744,1626172,203110,1629057,0,0,60000
"0042100403","NBA",1,7,"11:43","[GSW 2-0] Looney Layup Shot: Made (2 PTS)",11,30,2,0,5,1,1610612744,1610612744,1626172,NA,NA,0,2,70000
"0042100403","NBA",1,8,"11:27","[BOS 3-2] Brown 3pt Shot: Made (3 PTS) Assist: Smart (1 AST)",-126,236,3,0,1,1,1610612738,1610612738,1627759,203935,NA,3,2,80000
"0042100403","NBA",1,10,"11:08","[GSW] Thompson 3pt Shot: Missed",138,226,3,0,1,2,1610612744,1610612744,202691,NA,NA,3,2,100000
"0042100403","NBA",1,11,"11:06","[BOS] Tatum Rebound (Off:0 Def:1)",138,226,0,0,0,4,1610612738,1610612744,1628369,NA,NA,3,2,110000
"0042100403","NBA",1,12,"11:03","[GSW] Looney Foul: Shooting (1 PF) (2 FTA) (S Foster)",26,50,0,0,2,6,1610612744,1610612738,1626172,NA,1628369,3,2,120000
"0042100403","NBA",1,14,"11:03","[BOS] Tatum Free Throw 1 of 2 Missed",0,-80,2,0,11,3,1610612738,1610612738,1628369,NA,NA,3,2,140000
"0042100403","NBA",1,15,"11:03","[BOS] Team Rebound",0,-80,1,0,1,4,1610612738,1610612738,0,NA,NA,3,2,140001
"0042100403","NBA",1,16,"11:03","[BOS 4-2] Tatum Free Throw 2 of 2 (1 PTS)",0,-80,1,0,12,3,1610612738,1610612738,1628369,NA,NA,4,2,160000
"0042100403","NBA",1,17,"10:51","[GSW] Wiggins 3pt Shot: Missed",201,149,3,0,1,2,1610612744,1610612744,203952,NA,NA,4,2,170000
