"game_id","league","period","event_num","clock","description","locX","locY","opt1","opt2","event_action_type","event_type","team_id","offense_team_id","player1_id","player2_id","player3_id","home_score","away_score","order"
"0042100315","NBA",1,2,"12:00","Start Period",0,-80,0,0,0,12,0,0,0,NA,NA,0,0,20000
"0042100315","NBA",1,4,"11:58","Jump Ball Looney vs Powell (Green gains possession)",0,-80,0,0,0,10,1610612744,1610612744,1626172,203110,203939,0,0,60000
"0042100315","NBA",1,7,"11:41","[GSW 2-0] Looney Turnaround Hook Shot: Made (2 PTS) Assist: Curry (1 AST)",-44,25,2,0,58,1,1610612744,1610612744,1626172,201939,NA,2,0,70000
"0042100315","NBA",1,9,"11:21","[DAL] Finney-Smith Driving Finger Roll Layup Shot: Missed",22,68,2,0,75,2,1610612742,1610612742,1627827,NA,NA,2,0,90000
"0042100315","NBA",1,10,"11:18","[DAL] Powell Rebound (Off:1 Def:0)",22,68,1,0,0,4,1610612742,1610612742,203939,NA,NA,2,0,100000
"0042100315","NBA",1,11,"11:17","[DAL 2-2] Finney-Smith Jump Shot: Made (2 PTS) Assist: Brunson (1 AST)",-196,-18,2,0,1,1,1610612742,1610612742,1627827,1628973,NA,2,2,110000
"0042100315","NBA",1,13,"10:58","[GSW] Wiggins 3pt Shot: Missed",-203,164,3,0,1,2,1610612744,1610612744,203952,NA,NA,2,2,130000
"0042100315","NBA",1,14,"10:55","[GSW] Looney Rebound (Off:1 Def:0)",-203,164,1,0,0,4,1610612744,1610612744,1626172,NA,NA,2,2,140000
"0042100315","NBA",1,15,"10:53","[GSW 4-2] Looney Driving Layup Shot: Made (4 PTS)",50,32,2,0,6,1,1610612744,1610612744,1626172,NA,NA,4,2,150000
"0042100315","NBA",1,16,"10:37","[DAL] Brunson Pullup Jump shot: Missed",11,99,2,0,79,2,1610612742,1610612742,1628973,NA,NA,4,2,160000
"0042100315","NBA",1,17,"10:35","[GSW] Thompson Rebound (Off:0 Def:1)",11,99,0,0,0,4,1610612744,1610612742,202691,NA,NA,4,2,170000
"0042100315","NBA",1,18,"10:21","[GSW 7-2] Thompson 3pt Shot: Made (3 PTS) Assist: Looney (1 AST)",-203,185,3,0,1,1,1610612744,1610612744,202691,1626172,NA,7,2,180000
"0042100315","NBA",1,20,"10:08","[DAL] Doncic Turnover : Lost Ball (1 TO) Steal:Curry (1 ST)",-172,291,1,0,2,5,1610612742,1610612742,1629029,NA,201939,7,2,200000
"0042100315","NBA",1,22,"10:05","[GSW 9-2] Wiggins Running Dunk Shot: Made (2 PTS) Assist: Curry (2 AST)",2,21,2,1,50,1,1610612744,1610612744,203952,201939,NA,9,2,220000
"0042100315","NBA",1,24,"09:41","[DAL] Bullock 3pt Shot: Missed",234,23,3,0,1,2,1610612742,1610612742,203493,NA,NA,9,2,240000
"0042100315","NBA",1,25,"09:38","[GSW] Curry Rebound (Off:0 Def:1)",234,23,0,0,0,4,1610612744,1610612742,201939,NA,NA,9,2,250000
"0042100315","NBA",1,26,"09:29","[GSW] Thompson 3pt Shot: Missed",-147,232,3,0,1,2,1610612744,1610612744,202691,NA,NA,9,2,260000
"0042100315","NBA",1,27,"09:27","[DAL] Doncic Rebound (Off:0 Def:1)",-147,232,0,0,0,4,1610612742,1610612744,1629029,NA,NA,9,2,270000
"0042100315","NBA",1,29,"09:16","[DAL 4-9] Powell Cutting Layup Shot: Made (2 PTS) Assist: Finney-Smith (1 AST)",42,26,2,0,98,1,1610612742,1610612742,203939,1627827,NA,9,4,290000
"0042100315","NBA",1,31,"09:16","[GSW] Green Foul: Shooting (1 PF) (1 FTA) (S Foster)",44,15,0,0,2,6,1610612744,1610612742,203110,NA,203939,9,4,310000
"0042100315","NBA",1,33,"09:16","[DAL 5-9] Powell Free Throw 1 of 1 (3 PTS)",0,-80,1,0,10,3,1610612742,1610612742,203939,NA,NA,9,5,330000
"0042100315","NBA",1,34,"09:06","[GSW 12-5] Curry 3pt Shot: Made (3 PTS)",-47,279,3,0,79,1,1610612744,1610612744,201939,NA,NA,12,5,340000
"0042100315","NBA",1,35,"08:52","[DAL] Doncic Driving Layup Shot: Missed",55,18,2,0,6,2,1610612742,1610612742,1629029,NA,NA,12,5,350000
"0042100315","NBA",1,36,"08:52","[GSW] Team Rebound",55,18,0,0,0,4,1610612744,1610612742,0,NA,NA,12,5,360000
"0042100315","NBA",1,37,"08:52","[DAL] Powell Foul: Loose Ball (1 PF) (S Foster)",-40,822,0,0,3,6,1610612742,1610612744,203939,NA,1626172,12,5,370000
"0042100315","NBA",1,39,"08:52","[GSW] Team Timeout : Regular",0,-80,0,0,1,9,1610612744,1610612744,1610612744,NA,NA,12,5,390000
"0042100315","NBA",1,40,"08:38","[GSW 14-5] Thompson Pullup Jump shot: Made (5 PTS) Assist: Green (1 AST)",42,127,2,0,79,1,1610612744,1610612744,202691,203110,NA,14,5,400000
"0042100315","NBA",1,42,"08:16","[DAL 7-14] Doncic Turnaround Fadeaway Bank Jump Shot: Made (2 PTS)",-93,56,2,0,105,1,1610612742,1610612742,1629029,NA,NA,14,7,420000
"0042100315","NBA",1,43,"08:09","[GSW] Thompson 3pt Shot: Missed",151,229,3,1,1,2,1610612744,1610612744,202691,NA,NA,14,7,430000
"0042100315","NBA",1,44,"08:07","[DAL] Doncic Rebound (Off:0 Def:2)",151,229,0,0,0,4,1610612742,1610612744,1629029,NA,NA,14,7,440000
"0042100315","NBA",1,45,"08:02","[DAL] Doncic 3pt Shot: Missed",-163,213,3,1,80,2,1610612742,1610612742,1629029,NA,NA,14,7,450000
"0042100315","NBA",1,46,"08:00","[GSW] Curry Rebound (Off:0 Def:2)",-163,213,0,0,0,4,1610612744,1610612742,201939,NA,NA,14,7,460000
"0042100315","NBA",1,47,"07:47","[GSW] Looney Finger Roll Layup Shot: Missed",22,36,2,0,71,2,1610612744,1610612744,1626172,NA,NA,14,7,470000
"0042100315","NBA",1,48,"07:44","[DAL] Powell Rebound (Off:1 Def:1)",22,36,0,0,0,4,1610612742,1610612744,203939,NA,NA,14,7,480000
"0042100315","NBA",1,49,"07:32","[DAL 10-14] Bullock 3pt Shot: Made (3 PTS) Assist: Doncic (1 AST)",223,2,3,0,1,1,1610612742,1610612742,203493,1629029,NA,14,10,490000
"0042100315","NBA",1,51,"07:18","[GSW] Curry Turnover : Step Out of Bounds Turnover (1 TO)",237,85,0,0,39,5,1610612744,1610612744,201939,NA,NA,14,10,510000
"0042100315","NBA",1,52,"07:18","[DAL] Powell Substitution replaced by Kleber",0,-80,0,0,0,8,1610612742,1610612742,203939,1628467,NA,14,10,520000
"0042100315","NBA",1,54,"07:03","[GSW] Thompson Foul: Personal (1 PF) (J Goble)",-86,-7,0,0,1,6,1610612744,1610612742,202691,NA,203493,14,10,540000
"0042100315","NBA",1,56,"06:52","[DAL] Doncic Driving Floating Jump Shot: Missed",15,55,2,0,101,2,1610612742,1610612742,1629029,NA,NA,14,10,560000
