"game_id","league","period","event_num","clock","description","locX","locY","opt1","opt2","event_action_type","event_type","team_id","offense_team_id","player1_id","player2_id","player3_id","home_score","away_score","order"
"0042100302","NBA",1,2,"12:00","Start Period",0,-80,0,0,0,12,0,0,0,NA,NA,0,0,20000
"0042100302","NBA",1,4,"11:57","Jump Ball Adebayo vs Williams III (Tucker gains possession)",0,-80,0,0,0,10,1610612748,1610612748,1628389,200782,1629057,0,0,60000
"0042100302","NBA",1,7,"11:44","[MIA 3-0] Tucker 3pt Shot: Made (3 PTS)",229,0,3,0,1,1,1610612748,1610612748,200782,NA,NA,3,0,70000
"0042100302","NBA",1,9,"11:27","[BOS] Smart 3pt Shot: Missed",125,245,3,0,1,2,1610612738,1610612738,203935,NA,NA,3,0,90000
"0042100302","NBA",1,10,"11:24","[MIA] Tucker Rebound (Off:0 Def:1)",125,245,0,0,0,4,1610612748,1610612738,200782,NA,NA,3,0,100000
"0042100302","NBA",1,11,"11:09","[MIA 5-0] Tucker Driving Floating Jump Shot: Made (5 PTS) Assist: Butler (1 AST)",67,64,2,0,101,1,1610612748,1610612748,200782,202710,NA,5,0,110000
"0042100302","NBA",1,13,"10:51","[BOS 3-5] Brown 3pt Shot: Made (3 PTS) Assist: Smart (1 AST)",-196,180,3,0,1,1,1610612738,1610612738,1627759,203935,NA,5,3,130000
"0042100302","NBA",1,15,"10:34","[MIA] Adebayo Turnaround Fadeaway shot: Missed",-54,99,2,0,86,2,1610612748,1610612748,1628389,NA,NA,5,3,150000
"0042100302","NBA",1,16,"10:30","[BOS] Horford Rebound (Off:0 Def:1)",-54,99,0,0,0,4,1610612738,1610612748,201143,NA,NA,5,3,160000
"0042100302","NBA",1,17,"10:25","[BOS 5-5] Williams III Alley Oop Dunk Shot: Made (2 PTS) Assist: Smart (2 AST)",-4,15,2,1,52,1,1610612738,1610612738,1629057,203935,NA,5,5,170000
"0042100302","NBA",1,19,"10:12","[BOS] Tatum Foul: Personal (1 PF) (B Kennedy)",-61,-4,0,0,1,6,1610612738,1610612748,1628369,NA,1629216,5,5,190000
"0042100302","NBA",1,21,"10:05","[MIA] Strus 3pt Shot: Missed",-42,262,3,0,1,2,1610612748,1610612748,1629622,NA,NA,5,5,210000
"0042100302","NBA",1,22,"10:03","[BOS] Williams III Rebound (Off:0 Def:1)",-42,262,0,0,0,4,1610612738,1610612748,1629057,NA,NA,5,5,220000
"0042100302","NBA",1,23,"09:58","[BOS] Brown Running Layup Shot: Missed",16,13,2,1,41,2,1610612738,1610612738,1627759,NA,NA,5,5,230000
"0042100302","NBA",1,24,"09:58","[MIA] Team Rebound",16,13,0,0,0,4,1610612748,1610612738,0,NA,NA,5,5,240000
"0042100302","NBA",1,25,"09:58","Stoppage: Out-of-Bounds",0,-80,0,0,3,20,0,1610612748,0,NA,NA,5,5,250000
"0042100302","NBA",1,26,"09:43","[MIA] Tucker Driving Layup Shot: Missed",-26,11,2,0,6,2,1610612748,1610612748,200782,NA,1629057,5,5,260000
