"game_id","league","period","event_num","clock","description","locX","locY","opt1","opt2","event_action_type","event_type","team_id","offense_team_id","player1_id","player2_id","player3_id","home_score","away_score","order"
"0042100404","NBA",1,2,"12:00","Start Period",0,-80,0,0,0,12,0,0,0,NA,NA,0,0,20000
"0042100404","NBA",1,4,"11:58","Jump Ball Williams III vs Green (Smart gains possession)",0,-80,0,0,0,10,1610612738,1610612738,1629057,203935,203110,0,0,60000
"0042100404","NBA",1,7,"11:49","[BOS 2-0] Smart Driving Finger Roll Layup Shot: Made (2 PTS) Assist: Tatum (1 AST)",-17,54,2,0,75,1,1610612738,1610612738,203935,1628369,NA,2,0,70000
"0042100404","NBA",1,9,"11:22","[GSW 2-2] Thompson Driving Finger Roll Layup Shot: Made (2 PTS)",34,12,2,0,75,1,1610612744,1610612744,202691,NA,NA,2,2,90000
"0042100404","NBA",1,10,"10:56","[GSW] Curry Foul: Shooting (1 PF) (2 FTA) (K Fitzgerald)",-37,126,0,0,2,6,1610612744,1610612738,201939,NA,1628369,2,2,100000
"0042100404","NBA",1,12,"10:56","[BOS] Tatum Free Throw 1 of 2 Missed",0,-80,2,0,11,3,1610612738,1610612738,1628369,NA,NA,2,2,120000
"0042100404","NBA",1,13,"10:56","[BOS] Team Rebound",0,-80,1,0,1,4,1610612738,1610612738,0,NA,NA,2,2,120001
"0042100404","NBA",1,14,"10:56","[BOS 3-2] Tatum Free Throw 2 of 2 (1 PTS)",0,-80,1,0,12,3,1610612738,1610612738,1628369,NA,NA,3,2,140000
"0042100404","NBA",1,15,"10:44","[BOS] Smart Foul: Shooting (1 PF) (2 FTA) (K Fitzgerald)",40,224,0,0,2,6,1610612738,1610612744,203935,NA,201939,3,2,150000
"0042100404","NBA",1,17,"10:44","[GSW 3-3] Curry Free Throw 1 of 2 (1 PTS)",0,-80,1,0,11,3,1610612744,1610612744,201939,NA,NA,3,3,170000
"0042100404","NBA",1,18,"10:44","[GSW 4-3] Curry Free Throw 2 of 2 (2 PTS)",0,-80,1,0,12,3,1610612744,1610612744,201939,NA,NA,3,4,180000
"0042100404","NBA",1,19,"10:35","[BOS] Smart Turnover : Out of Bounds - Bad Pass Turnover (1 TO)",120,199,0,0,45,5,1610612738,1610612738,203935,NA,NA,3,4,190000
"0042100404","NBA",1,20,"10:21","[GSW] Curry 3pt Shot: Missed",-188,215,3,0,1,2,1610612744,1610612744,201939,NA,NA,3,4,200000
"0042100404","NBA",1,21,"10:18","[BOS] Tatum Rebound (Off:0 Def:1)",-188,215,0,0,0,4,1610612738,1610612744,1628369,NA,NA,3,4,210000
"0042100404","NBA",1,22,"10:01","[BOS 6-4] Tatum 3pt Shot: Made (4 PTS) Assist: Smart (1 AST)",-136,219,3,0,1,1,1610612738,1610612738,1628369,203935,NA,6,4,220000
"0042100404","NBA",1,24,"09:52","[GSW] Curry Driving Layup Shot: Missed",60,54,2,0,6,2,1610612744,1610612744,201939,NA,1629057,6,4,240000
"0042100404","NBA",1,26,"09:51","[GSW] Team Rebound",60,54,1,0,0,4,1610612744,1610612744,0,NA,NA,6,4,260000
"0042100404","NBA",1,27,"09:51","Stoppage: Out-of-Bounds",0,-80,0,0,3,20,0,1610612744,0,NA,NA,6,4,270000
"0042100404","NBA",1,28,"09:45","[GSW] Thompson Pullup Jump shot: Missed",-115,193,2,0,79,2,1610612744,1610612744,202691,NA,NA,6,4,280000
"0042100404","NBA",1,29,"09:43","[BOS] Tatum Rebound (Off:0 Def:2)",-115,193,0,0,0,4,1610612738,1610612744,1628369,NA,NA,6,4,290000
"0042100404","NBA",1,30,"09:33","[BOS] Horford 3pt Shot: Missed",-224,57,3,0,1,2,1610612738,1610612738,201143,NA,NA,6,4,300000
"0042100404","NBA",1,31,"09:32","[BOS] Williams III Rebound (Off:1 Def:0)",-224,57,1,0,0,4,1610612738,1610612738,1629057,NA,NA,6,4,310000
"0042100404","NBA",1,32,"09:31","[BOS 8-4] Williams III Putback Layup Shot: Made (2 PTS)",-33,10,2,0,72,1,1610612738,1610612738,1629057,NA,NA,8,4,320000
"0042100404","NBA",1,33,"09:20","[GSW] Curry Turnover : Lost Ball (1 TO) Steal:Smart (1 ST)",87,312,1,0,2,5,1610612744,1610612744,201939,NA,203935,8,4,330000
"0042100404","NBA",1,35,"09:15","[BOS 11-4] Tatum 3pt Shot: Made (7 PTS) Assist: Smart (2 AST)",185,158,3,1,2,1,1610612738,1610612738,1628369,203935,NA,11,4,350000
"0042100404","NBA",1,37,"08:58","[GSW] Curry 3pt Shot: Missed",2,289,3,0,1,2,1610612744,1610612744,201939,NA,NA,11,4,370000
"0042100404","NBA",1,38,"08:56","[BOS] Williams III Rebound (Off:1 Def:1)",2,289,0,0,0,4,1610612738,1610612744,1629057,NA,NA,11,4,380000
"0042100404","NBA",1,39,"08:47","[BOS] Tatum Fadeaway Jump Shot: Missed",83,129,2,0,63,2,1610612738,1610612738,1628369,NA,NA,11,4,390000
"0042100404","NBA",1,40,"08:45","[GSW] Curry Rebound (Off:0 Def:1)",83,129,0,0,0,4,1610612744,1610612738,201939,NA,NA,11,4,400000
"0042100404","NBA",1,41,"08:41","[GSW] Porter Jr. 3pt Shot: Missed",233,36,3,1,2,2,1610612744,1610612744,203490,NA,NA,11,4,410000
"0042100404","NBA",1,42,"08:39","[BOS] Horford Rebound (Off:0 Def:1)",233,36,0,0,0,4,1610612738,1610612744,201143,NA,NA,11,4,420000
"0042100404","NBA",1,43,"08:24","[BOS] Smart 3pt Shot: Missed",-234,84,3,0,1,2,1610612738,1610612738,203935,NA,NA,11,4,430000
"0042100404","NBA",1,44,"08:22","[GSW] Green Rebound (Off:0 Def:1)",-234,84,0,0,0,4,1610612744,1610612738,203110,NA,NA,11,4,440000
"0042100404","NBA",1,45,"08:16","[GSW] Wiggins 3pt Shot: Missed",-169,226,3,1,1,2,1610612744,1610612744,203952,NA,NA,11,4,450000
"0042100404","NBA",1,46,"08:14","[BOS] Horford Rebound (Off:0 Def:2)",-169,226,0,0,0,4,1610612738,1610612744,201143,NA,NA,11,4,460000
"0042100404","NBA",1,47,"07:57","[BOS] Smart Turnover : Bad Pass (2 TO) Steal:Green (1 ST)",47,111,1,0,1,5,1610612738,1610612738,203935,NA,203110,11,4,470000
"0042100404","NBA",1,49,"07:53","[GSW 6-11] Curry Running Layup Shot: Made (4 PTS) Assist: Green (1 AST)",10,40,2,1,41,1,1610612744,1610612744,201939,203110,NA,11,6,490000
"0042100404","NBA",1,51,"07:31","[BOS] Brown Step Back Jump shot: Missed",48,156,2,0,80,2,1610612738,1610612738,1627759,NA,NA,11,6,510000
"0042100404","NBA",1,52,"07:28","[BOS] Williams III Rebound (Off:2 Def:1)",48,156,1,0,0,4,1610612738,1610612738,1629057,NA,NA,11,6,520000
"0042100404","NBA",1,53,"07:23","[GSW] Wiggins Foul: Shooting (1 PF) (2 FTA) (J Capers)",-26,19,0,0,2,6,1610612744,1610612738,203952,NA,1629057,11,6,530000
"0042100404","NBA",1,55,"07:23","[BOS 12-6] Williams III Free Throw 1 of 2 (3 PTS)",0,-80,1,0,11,3,1610612738,1610612738,1629057,NA,NA,12,6,550000
"0042100404","NBA",1,56,"07:23","[BOS] Horford Substitution replaced by White",0,-80,0,0,0,8,1610612738,1610612738,201143,1628401,NA,12,6,560000
"0042100404","NBA",1,57,"07:23","[GSW] Porter Jr. Substitution replaced by Looney",0,-80,0,0,0,8,1610612744,1610612738,203490,1626172,NA,12,6,570000
"0042100404","NBA",1,60,"07:23","[BOS] Williams III Free Throw 2 of 2 Missed",0,-80,2,0,12,3,1610612738,1610612738,1629057,NA,NA,12,6,600000
"0042100404","NBA",1,61,"07:23","[GSW] Green Rebound (Off:0 Def:2)",0,-80,0,0,0,4,1610612744,1610612738,203110,NA,NA,12,6,600001
"0042100404","NBA",1,62,"07:06","[GSW] Green 3pt Shot: Missed",-123,243,3,0,1,2,1610612744,1610612744,203110,NA,NA,12,6,620000
"0042100404","NBA",1,63,"07:04","[GSW] Looney Rebound (Off:1 Def:0)",-123,243,1,0,0,4,1610612744,1610612744,1626172,NA,NA,12,6,630000
"0042100404","NBA",1,64,"07:02","[GSW] Looney Foul: Offensive (1 PF)",115,254,0,0,4,6,1610612744,1610612744,1626172,NA,1627759,12,6,640000
"0042100404","NBA",1,66,"07:02","[GSW] Looney Turnover : Offensive Foul Turnover (1 TO)",115,254,0,0,37,5,1610612744,1610612744,1626172,NA,NA,12,6,660000
"0042100404","NBA",1,67,"07:02","[BOS] Williams III Substitution replaced by Horford",0,-80,0,0,0,8,1610612738,1610612738,1629057,201143,NA,12,6,670000
"0042100404","NBA",1,69,"06:41","[BOS] Tatum Foul: Offensive (1 PF)",-72,132,0,0,4,6,1610612738,1610612738,1628369,NA,203952,12,6,690000
"0042100404","NBA",1,71,"06:41","[BOS] Tatum Turnover : Offensive Foul Turnover (1 TO)",-72,132,0,0,37,5,1610612738,1610612738,1628369,NA,NA,12,6,710000
"0042100404","NBA",1,72,"06:41","[BOS] Team Timeout : Regular",0,-80,0,0,1,9,1610612738,1610612744,1610612738,NA,NA,12,6,720000
"0042100404","NBA",1,73,"06:41","Instant Replay - Support Ruling",0,-80,0,0,0,18,0,1610612744,0,NA,NA,12,6,730000
"0042100404","NBA",1,74,"06:27","[GSW] Thompson Turnover : Double Dribble (1 TO)",-56,285,0,0,6,5,1610612744,1610612744,202691,NA,NA,12,6,740000
"0042100404","NBA",1,75,"06:12","[BOS] Brown Driving Layup Shot: Missed",-67,30,2,0,6,2,1610612738,1610612738,1627759,NA,NA,12,6,750000
"0042100404","NBA",1,76,"06:09","[GSW] Looney Rebound (Off:1 Def:1)",-67,30,0,0,0,4,1610612744,1610612738,1626172,NA,NA,12,6,760000
"0042100404","NBA",1,77,"06:03","[GSW 9-12] Thompson 3pt Shot: Made (5 PTS) Assist: Green (2 AST)",119,231,3,0,1,1,1610612744,1610612744,202691,203110,NA,12,9,770000
"0042100404","NBA",1,79,"05:46","[BOS] White Driving Floating Jump Shot: Missed",77,5,2,0,101,2,1610612738,1610612738,1628401,NA,NA,12,9,790000
"0042100404","NBA",1,80,"05:44","[GSW] Looney Rebound (Off:1 Def:2)",77,5,0,0,0,4,1610612744,1610612738,1626172,NA,NA,12,9,800000
"0042100404","NBA",1,81,"05:32","[GSW] Curry 3pt Shot: Missed",32,310,3,0,79,2,1610612744,1610612744,201939,NA,NA,12,9,810000
"0042100404","NBA",1,82,"05:29","[GSW] Looney Rebound (Off:2 Def:2)",32,310,1,0,0,4,1610612744,1610612744,1626172,NA,NA,12,9,820000
"0042100404","NBA",1,83,"05:24","[GSW 12-12] Wiggins 3pt Shot: Made (3 PTS) Assist: Curry (1 AST)",129,236,3,0,1,1,1610612744,1610612744,203952,201939,NA,12,12,830000
