"game_id","league","period","event_num","clock","description","locX","locY","opt1","opt2","event_action_type","event_type","team_id","offense_team_id","player1_id","player2_id","player3_id","home_score","away_score","order"
"0042100301","NBA",1,2,"12:00","Start Period",0,-80,0,0,0,12,0,0,0,NA,NA,0,0,20000
"0042100301","NBA",1,4,"11:57","Jump Ball Williams III vs Adebayo (Williams gains possession)",0,-80,0,0,0,10,1610612738,1610612738,1629057,1629684,1628389,0,0,60000
"0042100301","NBA",1,7,"11:39","[BOS 3-0] Williams 3pt Shot: Made (3 PTS) Assist: Tatum (1 AST)",205,141,3,0,80,1,1610612738,1610612738,1629684,1628369,NA,0,3,70000
"0042100301","NBA",1,9,"11:17","[MIA] Tucker Floating Jump shot: Missed",20,103,2,0,78,2,1610612748,1610612748,200782,NA,NA,0,3,90000
"0042100301","NBA",1,10,"11:14","[BOS] Brown Rebound (Off:0 Def:1)",20,103,0,0,0,4,1610612738,1610612748,1627759,NA,NA,0,3,100000
"0042100301","NBA",1,11,"11:02","[BOS 5-0] Tatum Driving Floating Jump Shot: Made (2 PTS) Assist: Brown (1 AST)",1,38,2,0,101,1,1610612738,1610612738,1628369,1627759,NA,0,5,110000
"0042100301","NBA",1,13,"10:46","[MIA] Butler Pullup Jump shot: Missed",169,51,2,0,79,2,1610612748,1610612748,202710,NA,NA,0,5,130000
"0042100301","NBA",1,14,"10:43","[BOS] Tatum Rebound (Off:0 Def:1)",169,51,0,0,0,4,1610612738,1610612748,1628369,NA,NA,0,5,140000
"0042100301","NBA",1,15,"10:42","[BOS] Brown Driving Reverse Layup Shot: Missed",7,17,2,1,73,2,1610612738,1610612738,1627759,NA,NA,0,5,150000
"0042100301","NBA",1,16,"10:41","[BOS] Williams III Rebound (Off:1 Def:0)",7,17,1,0,0,4,1610612738,1610612738,1629057,NA,NA,0,5,160000
"0042100301","NBA",1,17,"10:40","[MIA] Strus Foul: Shooting (1 PF) (2 FTA) (E Malloy)",-28,29,0,0,2,6,1610612748,1610612738,1629622,NA,1629057,0,5,170000
