"game_id","league","period","event_num","clock","description","locX","locY","opt1","opt2","event_action_type","event_type","team_id","offense_team_id","player1_id","player2_id","player3_id","home_score","away_score","order"
"0042100314","NBA",1,2,"12:00","Start Period",0,-80,0,0,0,12,0,0,0,NA,NA,0,0,20000
"0042100314","NBA",1,4,"11:56","Jump Ball Powell vs Powell (Green gains possession)",0,-80,0,0,0,10,1610612744,1610612744,203939,203110,203939,0,0,60000
"0042100314","NBA",1,7,"11:48","[GSW] Thompson 3pt Shot: Missed",99,230,3,0,1,2,1610612744,1610612744,202691,NA,NA,0,0,70000
"0042100314","NBA",1,8,"11:45","[GSW] Looney Rebound (Off:1 Def:0)",99,230,1,0,0,4,1610612744,1610612744,1626172,NA,NA,0,0,80000
"0042100314","NBA",1,9,"11:37","[GSW] Green Floating Jump shot: Missed",7,81,2,0,78,2,1610612744,1610612744,203110,NA,NA,0,0,90000
"0042100314","NBA",1,10,"11:35","[DAL] Finney-Smith Rebound (Off:0 Def:1)",7,81,0,0,0,4,1610612742,1610612744,1627827,NA,NA,0,0,100000
"0042100314","NBA",1,11,"11:24","[DAL] Doncic 3pt Shot: Missed",-223,32,3,0,1,2,1610612742,1610612742,1629029,NA,NA,0,0,110000
"0042100314","NBA",1,12,"11:20","[GSW] Curry Rebound (Off:0 Def:1)",-223,32,0,0,0,4,1610612744,1610612742,201939,NA,NA,0,0,120000
"0042100314","NBA",1,13,"11:09","[GSW] Looney Driving Finger Roll Layup Shot: Missed",11,21,2,0,75,2,1610612744,1610612744,1626172,NA,NA,0,0,130000
"0042100314","NBA",1,15,"11:07","[DAL] Doncic Rebound (Off:0 Def:1)",11,21,0,0,0,4,1610612742,1610612744,1629029,NA,NA,0,0,150000
"0042100314","NBA",1,16,"10:54","[DAL] Brunson Turnaround Fadeaway Bank Jump Shot: Missed",-28,41,2,0,105,2,1610612742,1610612742,1628973,NA,NA,0,0,160000
"0042100314","NBA",1,17,"10:52","[GSW] Looney Rebound (Off:1 Def:1)",-28,41,0,0,0,4,1610612744,1610612742,1626172,NA,NA,0,0,170000
"0042100314","NBA",1,18,"10:43","[GSW] Green 3pt Shot: Missed",235,60,3,0,1,2,1610612744,1610612744,203110,NA,NA,0,0,180000
"0042100314","NBA",1,19,"10:40","[DAL] Doncic Rebound (Off:0 Def:2)",235,60,0,0,0,4,1610612742,1610612744,1629029,NA,NA,0,0,190000
"0042100314","NBA",1,20,"10:29","[DAL 2-0] Brunson Driving Floating Bank Jump Shot: Made (2 PTS)",-39,37,2,0,102,1,1610612742,1610612742,1628973,NA,NA,2,0,200000
"0042100314","NBA",1,21,"10:29","[GSW] Curry Foul: Shooting (1 PF) (1 FTA) (Z Zarba)",-39,37,0,0,2,6,1610612744,1610612742,201939,NA,1628973,2,0,210000
"0042100314","NBA",1,23,"10:29","[DAL 3-0] Brunson Free Throw 1 of 1 (3 PTS)",0,-80,1,0,10,3,1610612742,1610612742,1628973,NA,NA,3,0,230000
"0042100314","NBA",1,24,"10:16","[GSW 2-3] Looney Cutting Layup Shot: Made (2 PTS) Assist: Curry (1 AST)",10,30,2,0,98,1,1610612744,1610612744,1626172,201939,NA,3,2,240000
"0042100314","NBA",1,26,"10:16","[DAL] Doncic Foul: Shooting (1 PF) (1 FTA) (Z Zarba)",10,30,0,0,2,6,1610612742,1610612744,1629029,NA,1626172,3,2,260000
"0042100314","NBA",1,28,"10:16","[GSW] Looney Free Throw 1 of 1 Missed",0,-80,2,0,10,3,1610612744,1610612744,1626172,NA,NA,3,2,280000
"0042100314","NBA",1,29,"10:14","[DAL] Doncic Rebound (Off:0 Def:3)",0,-80,0,0,0,4,1610612742,1610612744,1629029,NA,NA,3,2,280001
"0042100314","NBA",1,30,"09:56","[DAL] Doncic Step Back Jump shot: Missed",-67,108,2,0,80,2,1610612742,1610612742,1629029,NA,NA,3,2,300000
"0042100314","NBA",1,31,"09:52","[GSW] Green Rebound (Off:0 Def:1)",-67,108,0,0,0,4,1610612744,1610612742,203110,NA,NA,3,2,310000
"0042100314","NBA",1,32,"09:44","[GSW 4-3] Wiggins Turnaround Fadeaway shot: Made (2 PTS)",-88,49,2,0,86,1,1610612744,1610612744,203952,NA,NA,3,4,320000
"0042100314","NBA",1,33,"09:33","[DAL] Brunson 3pt Shot: Missed",70,237,3,0,79,2,1610612742,1610612742,1628973,NA,NA,3,4,330000
"0042100314","NBA",1,34,"09:30","[GSW] Curry Rebound (Off:0 Def:2)",70,237,0,0,0,4,1610612744,1610612742,201939,NA,NA,3,4,340000
"0042100314","NBA",1,35,"09:24","[GSW 6-3] Green Layup Shot: Made (2 PTS) Assist: Curry (2 AST)",-5,7,2,1,5,1,1610612744,1610612744,203110,201939,NA,3,6,350000
"0042100314","NBA",1,37,"08:58","[DAL] Doncic Driving Floating Bank Jump Shot: Missed",-28,22,2,0,102,2,1610612742,1610612742,1629029,NA,NA,3,6,370000
"0042100314","NBA",1,38,"08:57","[GSW] Looney Rebound (Off:1 Def:2)",-28,22,0,0,0,4,1610612744,1610612742,1626172,NA,NA,3,6,380000
"0042100314","NBA",1,39,"08:54","[GSW] Wiggins Running Layup Shot: Missed",16,10,2,1,41,2,1610612744,1610612744,203952,NA,NA,3,6,390000
"0042100314","NBA",1,40,"08:48","[GSW] Wiggins Rebound (Off:1 Def:0)",16,10,1,0,0,4,1610612744,1610612744,203952,NA,NA,3,6,400000
"0042100314","NBA",1,41,"08:48","[GSW] Wiggins Tip Layup Shot: Missed",0,0,2,1,97,2,1610612744,1610612744,203952,NA,NA,3,6,410000
"0042100314","NBA",1,42,"08:47","[DAL] Bullock Rebound (Off:0 Def:1)",0,0,0,0,0,4,1610612742,1610612744,203493,NA,NA,3,6,420000
"0042100314","NBA",1,43,"08:42","[DAL 6-6] Finney-Smith 3pt Shot: Made (3 PTS) Assist: Brunson (1 AST)",222,-2,3,0,1,1,1610612742,1610612742,1627827,1628973,NA,6,6,430000
"0042100314","NBA",1,45,"08:21","[GSW 9-6] Curry 3pt Shot: Made (3 PTS) Assist: Green (1 AST)",224,39,3,0,1,1,1610612744,1610612744,201939,203110,NA,6,9,450000
"0042100314","NBA",1,47,"08:06","[GSW] Thompson Foul: Shooting (1 PF) (2 FTA) (S Wright)",45,57,0,0,2,6,1610612744,1610612742,202691,NA,1629029,6,9,470000
"0042100314","NBA",1,49,"08:06","[DAL] Doncic Free Throw 1 of 2 Missed",0,-80,2,0,11,3,1610612742,1610612742,1629029,NA,NA,6,9,490000
"0042100314","NBA",1,50,"08:06","[DAL] Team Rebound",0,-80,1,0,1,4,1610612742,1610612742,0,NA,NA,6,9,490001
"0042100314","NBA",1,51,"08:06","[DAL 7-9] Doncic Free Throw 2 of 2 (1 PTS)",0,-80,1,0,12,3,1610612742,1610612742,1629029,NA,NA,7,9,510000
"0042100314","NBA",1,52,"07:51","[GSW 11-7] Green Turnaround Fadeaway Bank Jump Shot: Made (4 PTS) Assist: Looney (1 AST)",-31,50,2,0,105,1,1610612744,1610612744,203110,1626172,NA,7,11,520000
"0042100314","NBA",1,54,"07:30","[DAL] Doncic Turnover : Bad Pass (1 TO) Steal:Curry (1 ST)",-159,52,1,0,1,5,1610612742,1610612742,1629029,NA,201939,7,11,540000
"0042100314","NBA",1,56,"07:18","[GSW] Curry Driving Finger Roll Layup Shot: Missed",-44,28,2,0,75,2,1610612744,1610612744,201939,NA,NA,7,11,560000
"0042100314","NBA",1,57,"07:17","[DAL] Doncic Rebound (Off:0 Def:4)",-44,28,0,0,0,4,1610612742,1610612744,1629029,NA,NA,7,11,570000
"0042100314","NBA",1,58,"07:03","[DAL 10-11] Finney-Smith 3pt Shot: Made (6 PTS) Assist: Doncic (1 AST)",-228,-6,3,0,1,1,1610612742,1610612742,1627827,1629029,NA,10,11,580000
"0042100314","NBA",1,60,"06:45","[DAL] Finney-Smith Foul: Shooting (1 PF) (2 FTA) (S Wright)",2,13,0,0,2,6,1610612742,1610612744,1627827,NA,1626172,10,11,600000
"0042100314","NBA",1,62,"06:45","[DAL] Team Timeout : Regular",0,-80,0,0,1,9,1610612742,1610612744,1610612742,NA,NA,10,11,620000
"0042100314","NBA",1,64,"06:45","[DAL] Powell Substitution replaced by Kleber",0,-80,0,0,0,8,1610612742,1610612744,203939,1628467,NA,10,11,630000
"0042100314","NBA",1,66,"06:45","[GSW 12-10] Looney Free Throw 1 of 2 (3 PTS)",0,-80,1,0,11,3,1610612744,1610612744,1626172,NA,NA,10,12,650000
"0042100314","NBA",1,67,"06:45","[GSW] Looney Free Throw 2 of 2 Missed",0,-80,2,0,12,3,1610612744,1610612744,1626172,NA,NA,10,12,660000
"0042100314","NBA",1,68,"06:43","[DAL] Kleber Rebound (Off:0 Def:1)",0,-80,0,0,0,4,1610612742,1610612744,1628467,NA,NA,10,12,660001
"0042100314","NBA",1,69,"06:32","[DAL 13-12] Kleber 3pt Shot: Made (3 PTS) Assist: Bullock (1 AST)",230,-2,3,0,1,1,1610612742,1610612742,1628467,203493,NA,13,12,680000
"0042100314","NBA",1,71,"06:14","[GSW 14-13] Curry Driving Floating Bank Jump Shot: Made (5 PTS)",56,47,2,0,102,1,1610612744,1610612744,201939,NA,NA,13,14,700000
"0042100314","NBA",1,72,"06:02","[GSW] Wiggins Violation:Kicked Ball (Z Zarba)",0,-80,0,0,5,7,1610612744,1610612742,203952,NA,NA,13,14,710000
"0042100314","NBA",1,73,"05:56","[DAL] Bullock 3pt Shot: Missed",199,146,3,0,1,2,1610612742,1610612742,203493,NA,NA,13,14,720000
"0042100314","NBA",1,74,"05:54","[GSW] Team Rebound",199,146,0,0,0,4,1610612744,1610612742,0,NA,NA,13,14,730000
"0042100314","NBA",1,75,"05:54","Stoppage: Out-of-Bounds",0,-80,0,0,3,20,0,1610612744,0,NA,NA,13,14,740000
"0042100314","NBA",1,76,"05:54","[DAL] Brunson Substitution replaced by Dinwiddie",0,-80,0,0,0,8,1610612742,1610612744,1628973,203915,NA,13,14,750000
"0042100314","NBA",1,77,"05:54","[DAL] Bullock Substitution replaced by Ntilikina",0,-80,0,0,0,8,1610612742,1610612744,203493,1628373,NA,13,14,760000
"0042100314","NBA",1,80,"05:37","[GSW 16-13] Wiggins Step Back Jump shot: Made (4 PTS)",-86,173,2,0,80,1,1610612744,1610612744,203952,NA,NA,13,16,790000
